Strategy,Future.ID,REGION,COMMODITY,TECHNOLOGY,EMISSION,YEAR,TIMESLICE,MODE_OF_OPERATION,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,STORAGEINTRADAY,STORAGEINTRAYEAR,UDC,AnnualVariableOperatingCost,TotalCapacityAnnual,NewCapacity,CapitalInvestment,AnnualFixedOperatingCost,CapitalInvestmentStorage,AnnualTechnologyEmission,TotalTechnologyAnnualActivity,Scen_fut
Scenario1,0,RE1,,BESS_TECH,CO2,2024,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2025,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2026,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2027,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2028,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2029,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2030,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2031,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2032,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2033,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2034,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2035,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2036,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2037,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2038,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2039,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2040,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2041,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2042,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2043,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2044,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2045,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2046,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2047,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2048,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2049,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,CO2,2050,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2019,,,,,,,,,,,,0.0,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2019,,,,,,,,,,,0.0,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2019,,,,,,,,,,,,,0.0,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2019,,,,,,,,,,0.0,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2019,,,,,,,,,,,,,,0.0,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2019,,,,,,,,,,,,,,,,,0.0,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2020,,,,,,,,,,,,0.0,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2020,,,,,,,,,,,0.0,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2020,,,,,,,,,,,,,0.0,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2020,,,,,,,,,,0.0,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2020,,,,,,,,,,,,,,0.0,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2020,,,,,,,,,,,,,,,,,0.0,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2021,,,,,,,,,,,,0.0,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2021,,,,,,,,,,,0.0,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2021,,,,,,,,,,,,,0.0,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2021,,,,,,,,,,0.0,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2021,,,,,,,,,,,,,,0.0,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2021,,,,,,,,,,,,,,,,,0.0,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2022,,,,,,,,,,,,0.0,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2022,,,,,,,,,,,0.0,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2022,,,,,,,,,,,,,0.0,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2022,,,,,,,,,,0.0,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2022,,,,,,,,,,,,,,0.0,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2022,,,,,,,,,,,,,,,,,0.0,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2023,,,,,,,,,,,,0.0,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2023,,,,,,,,,,,0.0,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2023,,,,,,,,,,,,,0.0,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2023,,,,,,,,,,0.0,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2023,,,,,,,,,,,,,,0.0,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2023,,,,,,,,,,,,,,,,,0.0,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2024,,,,,,,,,,,,0.1,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2024,,,,,,,,,,,0.1,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2024,,,,,,,,,,,,,132.33,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2024,,,,,,,,,,0.000315296928,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2024,,,,,,,,,,,,,,3.3100000000000005,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2024,,,,,,,,,,,,,,,,,3.15296928,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2025,,,,,,,,,,,,0.15,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2025,,,,,,,,,,,0.25,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2025,,,,,,,,,,,,,194.025,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2025,,,,,,,,,,0.0003826249949916,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2025,,,,,,,,,,,,,,8.075,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2025,,,,,,,,,,,,,,,,,3.8262499499168303,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2026,,,,,,,,,,,,0.0,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2026,,,,,,,,,,,0.25,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2026,,,,,,,,,,,,,0.0,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2026,,,,,,,,,,0.0004239990255089,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2026,,,,,,,,,,,,,,7.9,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2026,,,,,,,,,,,,,,,,,4.23999025508912,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2027,,,,,,,,,,,,0.0,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2027,,,,,,,,,,,0.25,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2027,,,,,,,,,,,,,0.0,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2027,,,,,,,,,,0.0004567760614997,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2027,,,,,,,,,,,,,,7.725,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2027,,,,,,,,,,,,,,,,,4.567760614997425,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2028,,,,,,,,,,,,0.0,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2028,,,,,,,,,,,0.25,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2028,,,,,,,,,,,,,0.0,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2028,,,,,,,,,,0.0004464965503838,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2028,,,,,,,,,,,,,,7.549999999999999,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2028,,,,,,,,,,,,,,,,,4.464965503838224,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2029,,,,,,,,,,,,0.0,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2029,,,,,,,,,,,0.25,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2029,,,,,,,,,,,,,0.0,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2029,,,,,,,,,,0.0004143611852666,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2029,,,,,,,,,,,,,,7.375,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2029,,,,,,,,,,,,,,,,,4.143611852666633,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2030,,,,,,,,,,,,0.0916745494919122,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2030,,,,,,,,,,,0.3416745494919122,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2030,,,,,,,,,,,,,105.81076502356508,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2030,,,,,,,,,,0.0006029117072929,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2030,,,,,,,,,,,,,,9.874394480316264,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2030,,,,,,,,,,,,,,,,,6.029117072929898,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2031,,,,,,,,,,,,0.0,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2031,,,,,,,,,,,0.3416745494919122,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2031,,,,,,,,,,,,,0.0,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2031,,,,,,,,,,0.0005772636170115,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2031,,,,,,,,,,,,,,9.635222295671923,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2031,,,,,,,,,,,,,,,,,5.772636170115053,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2032,,,,,,,,,,,,0.0,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2032,,,,,,,,,,,0.3416745494919122,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2032,,,,,,,,,,,,,0.0,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2032,,,,,,,,,,0.0005946389710838,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2032,,,,,,,,,,,,,,9.430217565976776,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2032,,,,,,,,,,,,,,,,,5.946389710838626,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2033,,,,,,,,,,,,0.1648026982451319,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2033,,,,,,,,,,,0.5064772477370442,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2033,,,,,,,,,,,,,177.65730870825226,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2033,,,,,,,,,,0.000757270910584,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2033,,,,,,,,,,,,,,13.624237964126488,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2033,,,,,,,,,,,,,,,,,7.572709105840923,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2034,,,,,,,,,,,,0.0,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2034,,,,,,,,,,,0.4064772477370442,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2034,,,,,,,,,,,,,0.0,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2034,,,,,,,,,,0.0006727757948976,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2034,,,,,,,,,,,,,,10.690351615484262,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2034,,,,,,,,,,,,,,,,,6.727757948976767,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2035,,,,,,,,,,,,0.2271804970392948,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2035,,,,,,,,,,,0.483657744776339,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2035,,,,,,,,,,,,,233.99591195047367,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2035,,,,,,,,,,0.0007721486487312,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2035,,,,,,,,,,,,,,12.430004040751914,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2035,,,,,,,,,,,,,,,,,7.721486487312498,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2036,,,,,,,,,,,,0.1222292187956261,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2036,,,,,,,,,,,0.6058869635719651,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2036,,,,,,,,,,,,,123.06037748343634,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2036,,,,,,,,,,0.0008896908375486,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2036,,,,,,,,,,,,,,15.26835148201352,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2036,,,,,,,,,,,,,,,,,8.896908375486829,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2037,,,,,,,,,,,,0.0617307386451024,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2037,,,,,,,,,,,0.6676177022170676,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2037,,,,,,,,,,,,,60.749219900645365,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2037,,,,,,,,,,0.000950355032367,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2037,,,,,,,,,,,,,,16.423395474539866,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2037,,,,,,,,,,,,,,,,,9.50355032367052,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2038,,,,,,,,,,,,0.0071897277509518,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2038,,,,,,,,,,,0.6748074299680195,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2038,,,,,,,,,,,,,6.9157991236405705,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2038,,,,,,,,,,0.0009543201737797,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2038,,,,,,,,,,,,,,16.195378319232468,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2038,,,,,,,,,,,,,,,,,9.543201737797908,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2039,,,,,,,,,,,,0.0976606111810685,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2039,,,,,,,,,,,0.772468041149088,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2039,,,,,,,,,,,,,91.82050663244064,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2039,,,,,,,,,,0.001114926004046,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2039,,,,,,,,,,,,,,18.15299896700357,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2039,,,,,,,,,,,,,,,,,11.149260040460783,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2040,,,,,,,,,,,,0.1008570848636925,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2040,,,,,,,,,,,0.7816505765208682,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2040,,,,,,,,,,,,,92.69774669821985,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2040,,,,,,,,,,0.0010775147048413,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2040,,,,,,,,,,,,,,17.97796325997997,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2040,,,,,,,,,,,,,,,,,10.775147048413462,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2041,,,,,,,,,,,,0.2735516572040377,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2041,,,,,,,,,,,1.055202233724906,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2041,,,,,,,,,,,,,245.7588088321075,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2041,,,,,,,,,,0.0013456212599581,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2041,,,,,,,,,,,,,,23.742050258810387,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2041,,,,,,,,,,,,,,,,,13.456212599581374,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2042,,,,,,,,,,,,0.0689921216093645,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2042,,,,,,,,,,,1.1241943553342706,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2042,,,,,,,,,,,,,60.581981985182985,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2042,,,,,,,,,,0.0014248722377738,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2042,,,,,,,,,,,,,,24.73227581735395,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2042,,,,,,,,,,,,,,,,,14.24872237773819,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2043,,,,,,,,,,,,0.3207650973842444,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2043,,,,,,,,,,,1.280156754473383,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2043,,,,,,,,,,,,,275.3447595946354,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2043,,,,,,,,,,0.0015044823872876,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2043,,,,,,,,,,,,,,27.52337022117773,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2043,,,,,,,,,,,,,,,,,15.044823872876444,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2044,,,,,,,,,,,,0.1677267904087127,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2044,,,,,,,,,,,1.4478835448820957,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2044,,,,,,,,,,,,,140.72277715291,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2044,,,,,,,,,,0.0016082081705384,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2044,,,,,,,,,,,,,,30.405554442524007,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2044,,,,,,,,,,,,,,,,,16.0820817053849,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2045,,,,,,,,,,,,0.4162755036400722,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2045,,,,,,,,,,,1.6369785514828732,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2045,,,,,,,,,,,,,341.38754053522325,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2045,,,,,,,,,,0.0017033776590584,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2045,,,,,,,,,,,,,,33.558060305398904,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2045,,,,,,,,,,,,,,,,,17.03377659058437,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2046,,,,,,,,,,,,0.4458662982404242,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2046,,,,,,,,,,,1.9606156309276712,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2046,,,,,,,,,,,,,357.4064246695241,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2046,,,,,,,,,,0.0018808496423139,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2046,,,,,,,,,,,,,,39.21231261855343,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2046,,,,,,,,,,,,,,,,,18.80849642313934,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2047,,,,,,,,,,,,0.4254101010747222,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2047,,,,,,,,,,,2.324294993357291,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2047,,,,,,,,,,,,,333.3513552021523,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2047,,,,,,,,,,0.0020001539168723,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2047,,,,,,,,,,,,,,45.5561818698029,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2047,,,,,,,,,,,,,,,,,20.001539168723507,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2048,,,,,,,,,,,,0.5345183652448107,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2048,,,,,,,,,,,2.85162363085115,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2048,,,,,,,,,,,,,409.3876159410005,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2048,,,,,,,,,,0.0021752291723417,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2048,,,,,,,,,,,,,,54.466011349256966,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2048,,,,,,,,,,,,,,,,,21.752291723417823,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2049,,,,,,,,,,,,0.3193424258439181,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2049,,,,,,,,,,,3.0733054455139994,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2049,,,,,,,,,,,,,239.09167422934152,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2049,,,,,,,,,,0.0023067765245327,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2049,,,,,,,,,,,,,,57.47081183111179,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2049,,,,,,,,,,,,,,,,,23.06776524532787,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2050,,,,,,,,,,,,0.5704546394618439,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2050,,,,,,,,,,,3.542903000112151,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2050,,,,,,,,,,,,,417.4587051581774,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2050,,,,,,,,,,0.002463797398299,,,,,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2050,,,,,,,,,,,,,,64.83512490205237,,,,Scenario1_0
Scenario1,0,RE1,,BESS_TECH,,2050,,,,,,,,,,,,,,,,,24.637973982990577,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2019,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2020,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2021,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2022,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2023,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2024,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2025,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2026,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2027,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2028,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2029,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2030,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2031,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2032,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2033,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2034,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2035,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2036,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2037,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2038,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2039,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2040,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2041,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2042,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2043,,,,,,,,,,,,,,,,0.0,,Scenario1_0
Scenario1,0,RE1,,DEMCOMELC,CO2,2044,,,,,,,,,,,,,,,,0.0,,Scenario1_0
